Date,USD,JPY,BGN,CYP,CZK,DKK,EEK,GBP,HUF,LTL,LVL,MTL,PLN,ROL,RON,SEK,SIT,SKK,CHF,ISK,NOK,HRK,RUB,TRL,TRY,AUD,BRL,CAD,CNY,HKD,IDR,ILS,INR,KRW,MXN,MYR,NZD,PHP,SGD,THB,ZAR,
2021-03-26,1.1782,129.34,1.9558,N/A,26.081,7.4361,N/A,0.85503,363.58,N/A,N/A,N/A,4.6493,N/A,4.8878,10.1905,N/A,N/A,1.109,149.8,10.1258,7.574,89.5075,N/A,9.4523,1.5459,6.711,1.4814,7.7063,9.154,16986.7,3.9261,85.4845,1332.17,24.2575,4.8854,1.6863,57.132,1.5865,36.654,17.6845,
2021-03-25,1.1802,128.75,1.9558,N/A,26.233,7.436,N/A,0.86068,364.78,N/A,N/A,N/A,4.6399,N/A,4.8865,10.1935,N/A,N/A,1.1045,149.8,10.1653,7.5748,90.0115,N/A,9.4313,1.5548,6.696,1.4849,7.722,9.17,17024.39,3.9091,85.7605,1340.88,24.6616,4.8937,1.6948,57.335,1.5899,36.746,17.6852,
2021-03-24,1.1825,128.6,1.9558,N/A,26.206,7.436,N/A,0.8625,364.93,N/A,N/A,N/A,4.628,N/A,4.888,10.1635,N/A,N/A,1.1068,150.1,10.1563,7.573,90.2013,N/A,9.4009,1.5532,6.5258,1.4884,7.7133,9.1863,17082,3.8918,85.8585,1338.12,24.5236,4.8843,1.6963,57.468,1.5917,36.658,17.5248,
2021-03-23,1.1883,128.99,1.9558,N/A,26.198,7.436,N/A,0.86198,366.51,N/A,N/A,N/A,4.6191,N/A,4.8893,10.1813,N/A,N/A,1.1066,148.3,10.1783,7.5755,90.2781,N/A,9.3638,1.5491,6.5562,1.4938,7.7367,9.229,17105.58,3.9099,86.1025,1342.48,24.5926,4.8988,1.6918,57.779,1.5955,36.819,17.5818,
2021-03-22,1.1926,129.77,1.9558,N/A,26.075,7.436,N/A,0.86233,366.9,N/A,N/A,N/A,4.6017,N/A,4.8862,10.158,N/A,N/A,1.1023,151.2,10.1393,7.574,88.9011,N/A,9.4097,1.54,6.5917,1.4903,7.7582,9.2614,17176.42,3.9404,86.2895,1344.78,24.6337,4.9064,1.6617,57.843,1.5992,36.816,17.5657,
2021-03-19,1.1891,129.54,1.9558,N/A,26.127,7.4364,N/A,0.85763,367.94,N/A,N/A,N/A,4.62,N/A,4.8853,10.1743,N/A,N/A,1.1066,151.4,10.2018,7.5758,88.075,N/A,8.6354,1.5365,6.571,1.4877,7.7413,9.2352,17128.99,3.9213,86.2155,1344.69,24.16,4.8842,1.6598,57.795,1.597,36.672,17.5051,
2021-03-18,1.1912,130.08,1.9558,N/A,26.17,7.436,N/A,0.85575,368.18,N/A,N/A,N/A,4.6253,N/A,4.8858,10.157,N/A,N/A,1.1069,151.6,10.1058,7.575,88.1313,N/A,8.7701,1.5347,6.6225,1.4824,7.7507,9.2493,17165.19,3.929,86.6105,1343.25,24.5306,4.8976,1.6567,57.997,1.6013,36.772,17.6202,
2021-03-17,1.1907,130.02,1.9558,N/A,26.159,7.436,N/A,0.85668,367.74,N/A,N/A,N/A,4.6136,N/A,4.8874,10.1355,N/A,N/A,1.1047,151.4,10.1213,7.5765,87.8245,N/A,8.9498,1.5427,6.7299,1.4852,7.7435,9.2476,17216.3,3.9155,86.429,1346.65,24.6882,4.9075,1.6618,57.982,1.6036,36.656,17.718,
2021-03-16,1.1926,129.88,1.9558,N/A,26.197,7.436,N/A,0.85945,367.3,N/A,N/A,N/A,4.5933,N/A,4.8868,10.1388,N/A,N/A,1.1033,151.6,10.1028,7.5765,86.6948,N/A,8.935,1.539,6.6722,1.4867,7.7519,9.2626,17206.59,3.9297,86.479,1347.36,24.6021,4.9064,1.6578,57.994,1.6049,36.655,17.7067,
2021-03-15,1.192,130.17,1.9558,N/A,26.193,7.4362,N/A,0.8567,367.63,N/A,N/A,N/A,4.5914,N/A,4.8845,10.185,N/A,N/A,1.1084,153.5,10.0988,7.5798,87.1471,N/A,8.9852,1.5419,6.6896,1.4874,7.7508,9.2553,17165.81,3.9428,86.4925,1351.97,24.661,4.9021,1.6588,57.868,1.604,36.63,17.7316,
2021-03-12,1.1933,130.14,1.9558,N/A,26.15,7.4366,N/A,0.85835,366.18,N/A,N/A,N/A,4.5867,N/A,4.885,10.1388,N/A,N/A,1.1094,153.9,10.0863,7.5885,87.703,N/A,9.0452,1.5394,6.6421,1.4975,7.7636,9.2642,17174.63,3.9637,86.726,1354.93,24.8556,4.914,1.6633,57.772,1.6053,36.73,17.8505,
2021-03-11,1.1969,129.82,1.9558,N/A,26.154,7.4366,N/A,0.8567,365.88,N/A,N/A,N/A,4.576,N/A,4.884,10.1295,N/A,N/A,1.1066,153.3,10.091,7.586,88.0432,N/A,8.9028,1.5384,6.7039,1.5051,7.7614,9.287,17241.34,3.9537,86.888,1353.09,24.7978,4.9163,1.6546,57.971,1.6032,36.57,17.8077,
2021-03-10,1.1892,129.12,1.9558,N/A,26.226,7.4366,N/A,0.85655,367.48,N/A,N/A,N/A,4.5752,N/A,4.8865,10.1305,N/A,N/A,1.1069,152.1,10.0813,7.5865,87.9744,N/A,9.0269,1.543,6.8807,1.5041,7.7433,9.2307,17130.43,3.9532,86.81,1357.05,25.2221,4.9072,1.659,57.78,1.6019,36.592,18.174,
2021-03-09,1.1894,129.5,1.9558,N/A,26.288,7.4366,N/A,0.85704,366.83,N/A,N/A,N/A,4.5843,N/A,4.887,10.136,N/A,N/A,1.1071,151.75,10.0838,7.5913,87.9711,N/A,9.1023,1.544,6.9553,1.499,7.7478,9.2325,17140.98,3.9602,86.827,1353.91,25.3635,4.8974,1.6607,57.724,1.6011,36.597,18.3128,
2021-03-08,1.1866,128.9,1.9558,N/A,26.417,7.4362,N/A,0.85728,367.19,N/A,N/A,N/A,4.6002,N/A,4.8852,10.1803,N/A,N/A,1.1087,152.7,10.1785,7.578,88.7408,N/A,9.1062,1.5499,6.8228,1.5035,7.7446,9.2183,17039.58,3.9612,87.0475,1351.68,25.5759,4.874,1.6673,57.803,1.5996,36.535,18.3582,
2021-03-05,1.1938,129.3,1.9558,N/A,26.303,7.4363,N/A,0.863,366.29,N/A,N/A,N/A,4.5748,N/A,4.8813,10.1863,N/A,N/A,1.1066,152.9,10.211,7.5745,88.8807,N/A,8.9502,1.5565,6.7979,1.516,7.7489,9.2695,17184.09,3.9606,87.2305,1347.11,25.3204,4.8635,1.6737,58.048,1.6008,36.422,18.2619,
2021-03-04,1.2034,129.23,1.9558,N/A,26.208,7.4361,N/A,0.8627,364.53,N/A,N/A,N/A,4.5529,N/A,4.8813,10.1595,N/A,N/A,1.1114,153.3,10.2595,7.587,88.6563,N/A,8.9666,1.5449,6.7469,1.5213,7.7846,9.3363,17166.5,3.983,87.552,1353.89,25.0615,4.8828,1.6599,58.399,1.6024,36.511,18.0926,
2021-03-03,1.2048,128.81,1.9558,N/A,26.138,7.4362,N/A,0.86351,363.75,N/A,N/A,N/A,4.5336,N/A,4.8775,10.125,N/A,N/A,1.1064,152.5,10.2451,7.5805,88.8857,N/A,8.9009,1.5455,6.8827,1.5234,7.7897,9.3452,17175.15,3.964,87.7665,1347.23,24.9919,4.8806,1.6581,58.42,1.6041,36.566,18.0073,
2021-03-02,1.2028,128.58,1.9558,N/A,26.142,7.4361,N/A,0.86433,363.7,N/A,N/A,N/A,4.5322,N/A,4.8762,10.14,N/A,N/A,1.105,152.1,10.2555,7.5825,88.6885,N/A,8.8151,1.5422,6.8387,1.5225,7.784,9.3297,17230.11,3.97,88.259,1354.37,24.8772,4.8804,1.6565,58.338,1.6016,36.401,18.1353,
2021-03-01,1.2053,128.63,1.9558,N/A,26.087,7.436,N/A,0.86558,362.86,N/A,N/A,N/A,4.5263,N/A,4.8749,10.1833,N/A,N/A,1.1014,153.9,10.36,7.5775,89.3155,N/A,8.7175,1.557,6.7244,1.5274,7.797,9.3498,17254.29,3.9828,88.6665,1352.8,25.0317,4.8881,1.6629,58.531,1.6042,36.436,18.1498,
2021-02-26,1.2121,128.83,1.9558,N/A,26.195,7.4361,N/A,0.87053,361.43,N/A,N/A,N/A,4.5186,N/A,4.875,10.1388,N/A,N/A,1.0986,152.9,10.4012,7.583,90.6697,N/A,9.0168,1.5605,6.6644,1.5331,7.8385,9.401,17353.51,4.0072,89.5766,1367.1,25.2879,4.9096,1.6622,59.09,1.6106,36.799,18.1025,
2021-02-25,1.2225,129.73,1.9558,N/A,26.11,7.4363,N/A,0.86408,360.18,N/A,N/A,N/A,4.5122,N/A,4.8748,10.0668,N/A,N/A,1.1076,153.3,10.2275,7.5895,90.3519,N/A,8.8344,1.5317,6.6663,1.5257,7.8898,9.4793,17352.1,4.0086,88.794,1359.14,25.3424,4.9383,1.6409,59.492,1.612,36.858,18.1101,
2021-02-24,1.2146,128.69,1.9558,N/A,25.978,7.4364,N/A,0.8603,359.74,N/A,N/A,N/A,4.5178,N/A,4.8749,10.0893,N/A,N/A,1.1029,154.6,10.2483,7.5805,89.4919,N/A,8.7071,1.5347,6.5642,1.5266,7.8362,9.4189,17070.23,3.9682,87.876,1346.15,24.77,4.91,1.6451,59.072,1.6049,36.487,17.5723,
2021-02-23,1.2143,127.98,1.9558,N/A,25.906,7.4366,N/A,0.86308,359.14,N/A,N/A,N/A,4.5066,N/A,4.876,10.0747,N/A,N/A,1.0946,155.2,10.319,7.577,89.9219,N/A,8.5681,1.5378,6.6062,1.5319,7.8506,9.4153,17129.52,3.9655,88.0575,1351.72,25.1611,4.91,1.6585,59.021,1.6048,36.453,17.8599,
2021-02-22,1.2133,128,1.9558,N/A,25.954,7.4365,N/A,0.8653,359.09,N/A,N/A,N/A,4.4982,N/A,4.8758,10.0315,N/A,N/A,1.0888,155.6,10.3185,7.5714,90.98,N/A,8.5684,1.5392,6.6843,1.5328,7.8447,9.407,17197.5,3.9683,87.972,1350.83,25.2189,4.9048,1.6583,59.112,1.6058,36.448,18.0732,
2021-02-19,1.2139,127.81,1.9558,N/A,25.849,7.4368,N/A,0.86508,358.5,N/A,N/A,N/A,4.483,N/A,4.8758,10.033,N/A,N/A,1.0851,155.6,10.2095,7.578,89.6089,N/A,8.447,1.5445,6.5633,1.5307,7.8318,9.4121,17094.81,3.97,88.0145,1339.59,24.7094,4.9048,1.6642,58.846,1.6059,36.386,17.7391,
2021-02-18,1.2084,127.69,1.9558,N/A,25.864,7.4362,N/A,0.8654,358.73,N/A,N/A,N/A,4.4888,N/A,4.8751,10.0328,N/A,N/A,1.0829,155.8,10.2178,7.5765,88.9872,N/A,8.3975,1.5518,6.5252,1.5307,7.8172,9.3684,16998.02,3.9403,87.6695,1336.85,24.389,4.8844,1.6735,58.616,1.6028,36.276,17.5602,
2021-02-17,1.206,127.94,1.9558,N/A,25.883,7.4368,N/A,0.8696,359.03,N/A,N/A,N/A,4.5012,N/A,4.875,10.0413,N/A,N/A,1.0806,155.8,10.2113,7.5705,89.0524,N/A,8.4348,1.5573,6.4771,1.5304,7.7886,9.3493,16959.38,3.9278,87.794,1334.77,24.4836,4.8702,1.6786,58.433,1.6028,36.168,17.8247,
2021-02-16,1.2143,128.16,1.9558,N/A,25.753,7.4367,N/A,0.87333,358.51,N/A,N/A,N/A,4.4942,N/A,4.876,10.0415,N/A,N/A,1.08,155.6,10.1938,7.572,89.3431,N/A,8.4673,1.5613,6.5209,1.5365,7.8422,9.4139,16974.4,3.9304,88.4195,1341.09,24.3866,4.8936,1.6774,58.606,1.6086,36.332,17.6544,
2021-02-15,1.2129,127.72,1.9558,N/A,25.682,7.4366,N/A,0.87225,358.15,N/A,N/A,N/A,4.4864,N/A,4.8753,10.0435,N/A,N/A,1.0802,155.6,10.1963,7.572,88.9548,N/A,8.4418,1.5602,6.5134,1.5346,7.8332,9.4033,16857.31,3.9349,88.068,1337.12,24.1825,4.8934,1.6785,58.136,1.6046,36.254,17.5006,
2021-02-12,1.2108,127.15,1.9558,N/A,25.753,7.4361,N/A,0.87753,358.87,N/A,N/A,N/A,4.4999,N/A,4.8746,10.0818,N/A,N/A,1.0803,155.8,10.285,7.571,89.8055,N/A,8.501,1.5666,6.5302,1.5418,7.8207,9.3868,16936.37,3.9377,87.877,1337.98,24.2515,4.8947,1.684,58.181,1.6066,36.215,17.7362,
2021-02-11,1.2147,127.12,1.9558,N/A,25.772,7.438,N/A,0.87755,357.18,N/A,N/A,N/A,4.4975,N/A,4.8745,10.0868,N/A,N/A,1.0802,155.8,10.2595,7.5688,89.3792,N/A,8.5254,1.5638,6.4936,1.5384,7.8448,9.4171,16963.1,3.9531,88.404,1339.97,24.2037,4.9104,1.6772,58.343,1.608,36.271,17.7533,
2021-02-10,1.2127,127.04,1.9558,N/A,25.835,7.4373,N/A,0.8765,357.53,N/A,N/A,N/A,4.4819,N/A,4.8752,10.08,N/A,N/A,1.0805,155.2,10.228,7.5645,89.5116,N/A,8.5503,1.5682,6.5641,1.5394,7.8235,9.4014,16956.58,3.9441,88.3185,1340.67,24.3776,4.9042,1.6803,58.269,1.608,36.266,17.8301,
2021-02-09,1.2104,126.58,1.9558,N/A,25.738,7.4369,N/A,0.87828,358.88,N/A,N/A,N/A,4.4761,N/A,4.8753,10.1058,N/A,N/A,1.0817,154.1,10.2588,7.567,89.6164,N/A,8.5883,1.5681,6.553,1.5414,7.7894,9.3827,16929.8,3.9401,88.2765,1347.42,24.3205,4.8997,1.6741,58.142,1.6074,36.239,17.8953,
2021-02-08,1.2025,126.97,1.9558,N/A,25.739,7.4365,N/A,0.87833,358.33,N/A,N/A,N/A,4.4824,N/A,4.8748,10.1148,N/A,N/A,1.0842,154.7,10.2725,7.5583,89.4049,N/A,8.5308,1.5693,6.4955,1.5363,7.7618,9.3219,16876.31,3.9487,87.724,1347.77,24.305,4.8888,1.674,57.843,1.6067,36.098,17.9701,
2021-02-05,1.1983,126.72,1.9558,N/A,25.806,7.4362,N/A,0.87538,356.58,N/A,N/A,N/A,4.5023,N/A,4.8747,10.1228,N/A,N/A,1.0825,154.9,10.3068,7.5613,89.6325,N/A,8.4753,1.5761,6.5248,1.5344,7.7535,9.29,16820.24,3.9456,87.367,1345.45,24.349,4.8777,1.6776,57.641,1.6033,36.069,17.9407,
2021-02-04,1.1996,126.24,1.9558,N/A,25.895,7.4367,N/A,0.87693,355.59,N/A,N/A,N/A,4.4941,N/A,4.8755,10.1358,N/A,N/A,1.0818,156.1,10.338,7.5715,90.6192,N/A,8.549,1.5727,6.4285,1.5358,7.7542,9.3003,16838.85,3.9549,87.4345,1341.26,24.2904,4.8686,1.6666,57.668,1.6025,36.06,18.0297,
2021-02-03,1.2017,126.25,1.9558,N/A,25.925,7.4375,N/A,0.88145,355.51,N/A,N/A,N/A,4.4917,N/A,4.8734,10.1303,N/A,N/A,1.0804,156.1,10.354,7.5693,91.2217,N/A,8.6136,1.5781,6.4256,1.5373,7.7623,9.315,16852.88,3.9695,87.6185,1341.03,24.219,4.8681,1.6695,57.721,1.6021,36.111,17.9412,
2021-02-02,1.2044,126.46,1.9558,N/A,25.9,7.4373,N/A,0.88075,355.7,N/A,N/A,N/A,4.4953,N/A,4.8743,10.1593,N/A,N/A,1.0808,156.1,10.3463,7.581,90.9307,N/A,8.6629,1.5847,6.4904,1.5422,7.7756,9.3361,16878.4,3.9727,87.906,1344.07,24.3492,4.8712,1.6793,57.708,1.6041,36.12,18.0067,
2021-02-01,1.2084,126.77,1.9558,N/A,25.975,7.4373,N/A,0.882,356.35,N/A,N/A,N/A,4.508,N/A,4.8735,10.1627,N/A,N/A,1.0816,156.3,10.389,7.5745,91.6248,N/A,8.6902,1.5831,6.5765,1.5474,7.8143,9.3687,17011.92,3.9739,88.345,1351.21,24.5157,4.885,1.6844,58.083,1.6092,36.228,18.1574,
2021-01-29,1.2136,127.05,1.9558,N/A,26.02,7.437,N/A,0.88383,358.39,N/A,N/A,N/A,4.5304,N/A,4.875,10.111,N/A,N/A,1.0798,156.1,10.343,7.5658,91.8979,N/A,8.8772,1.5819,6.6568,1.552,7.8047,9.4093,16994.16,3.9814,88.432,1354.98,24.5417,4.906,1.6863,58.333,1.6121,36.287,18.3058,
2021-01-28,1.2091,126.2,1.9558,N/A,26.114,7.4368,N/A,0.88603,360.34,N/A,N/A,N/A,4.5471,N/A,4.8761,10.1353,N/A,N/A,1.0783,156,10.5205,7.5652,92.3842,N/A,8.9313,1.5914,6.5857,1.5564,7.8226,9.3742,17069.17,3.9825,88.321,1350.76,24.7187,4.8914,1.7008,58.126,1.6119,36.315,18.4355,
2021-01-27,1.2114,125.87,1.9558,N/A,26.025,7.4377,N/A,0.88395,360.9,N/A,N/A,N/A,4.552,N/A,4.8753,10.1139,N/A,N/A,1.0759,157,10.4555,7.559,91.7258,N/A,8.9542,1.5744,6.4967,1.5453,7.8411,9.3911,17123.2,3.9556,88.438,1340.79,24.4497,4.9007,1.6844,58.27,1.6088,36.342,18.4379,
2021-01-26,1.2143,125.93,1.9558,N/A,26.08,7.439,N/A,0.88698,358.61,N/A,N/A,N/A,4.5465,N/A,4.8748,10.0715,N/A,N/A,1.0789,157,10.3873,7.563,91.2538,N/A,8.9269,1.5709,6.5816,1.5444,7.8537,9.4132,17126.85,3.9692,88.5555,1339.51,24.3386,4.9161,1.6793,58.379,1.6099,36.405,18.4065,
2021-01-25,1.2152,126.06,1.9558,N/A,26.08,7.4406,N/A,0.888,357.33,N/A,N/A,N/A,4.5409,N/A,4.8744,10.0625,N/A,N/A,1.0772,157,10.3478,7.5665,91.6732,N/A,8.9865,1.5728,6.6434,1.5459,7.8712,9.4199,17108.31,3.9716,88.63,1340.18,24.2927,4.9149,1.6854,58.427,1.6124,36.438,18.493,
2021-01-22,1.2158,126.19,1.9558,N/A,26.152,7.4404,N/A,0.89045,357.61,N/A,N/A,N/A,4.5385,N/A,4.874,10.0815,N/A,N/A,1.0773,157,10.3308,7.5655,91.1009,N/A,9.0195,1.577,6.5765,1.5458,7.8822,9.4255,17140.23,3.9892,88.767,1344.48,24.2345,4.9155,1.6945,58.444,1.6149,36.486,18.381,
2021-01-21,1.2158,125.72,1.9558,N/A,26.094,7.4395,N/A,0.88625,357.38,N/A,N/A,N/A,4.5284,N/A,4.874,10.0825,N/A,N/A,1.0773,156.8,10.2513,7.565,89.6369,N/A,8.9555,1.5635,6.4073,1.5345,7.8552,9.4245,17009.04,3.9775,88.722,1337.11,23.8443,4.8997,1.6853,58.406,1.6081,36.389,17.9988,
2021-01-20,1.2101,125.62,1.9558,N/A,26.125,7.4382,N/A,0.88563,357.38,N/A,N/A,N/A,4.5322,N/A,4.8738,10.1383,N/A,N/A,1.0778,157.2,10.323,7.5635,89.085,N/A,9.0111,1.5666,6.439,1.5379,7.8292,9.3804,17004.08,3.9373,88.368,1333.62,23.7719,4.8949,1.6965,58.122,1.6054,36.315,18.1101,
2021-01-19,1.2132,126.16,1.9558,N/A,26.161,7.4393,N/A,0.891,358.52,N/A,N/A,N/A,4.5352,N/A,4.8744,10.0953,N/A,N/A,1.0769,157,10.3423,7.5655,89.44,N/A,9.0257,1.5723,6.3848,1.5438,7.861,9.4052,17080.95,3.9354,88.7525,1337.54,23.787,4.9135,1.702,58.251,1.6114,36.426,18.1181,
2021-01-18,1.2064,125.18,1.9558,N/A,26.185,7.4393,N/A,0.89073,360.39,N/A,N/A,N/A,4.5389,N/A,4.8743,10.154,N/A,N/A,1.0747,156.8,10.3858,7.5535,89.5913,N/A,9.0546,1.5721,6.391,1.5413,7.8359,9.3538,17053.67,3.9018,88.4365,1335.05,23.9785,4.8883,1.6975,57.989,1.6078,36.361,18.4919,
2021-01-15,1.2123,125.74,1.9558,N/A,26.163,7.4393,N/A,0.88998,359.99,N/A,N/A,N/A,4.5375,N/A,4.8733,10.1305,N/A,N/A,1.077,156.4,10.3135,7.5535,89.0364,N/A,9.0179,1.568,6.3697,1.5413,7.8499,9.4005,17032.57,3.9546,88.6365,1333.6,24.0231,4.8939,1.6896,58.226,1.6105,36.411,18.4627,
2021-01-14,1.2124,126.21,1.9558,N/A,26.19,7.4393,N/A,0.88943,359.57,N/A,N/A,N/A,4.5379,N/A,4.8738,10.1059,N/A,N/A,1.0805,156.6,10.3108,7.569,89.09,N/A,8.9492,1.5642,6.3888,1.5381,7.8409,9.4005,17026.94,3.8095,88.6625,1330.37,24.0418,4.8932,1.6853,58.232,1.609,36.396,18.4147,
2021-01-13,1.2166,126.44,1.9558,N/A,26.173,7.4392,N/A,0.88983,360.25,N/A,N/A,N/A,4.5253,N/A,4.8725,10.1383,N/A,N/A,1.0812,156,10.339,7.5805,89.7859,N/A,9.0531,1.5734,6.4869,1.5487,7.8716,9.4336,17188.25,3.8212,89.0095,1335.2,24.1414,4.9205,1.6954,58.472,1.6139,36.547,18.6329,
2021-01-12,1.2161,126.74,1.9558,N/A,26.19,7.4385,N/A,0.8944,359.66,N/A,N/A,N/A,4.5248,N/A,4.8713,10.0878,N/A,N/A,1.0812,156.2,10.3765,7.5805,90.0537,N/A,9.105,1.5742,6.6592,1.551,7.8576,9.4314,17201.73,3.8441,89.0915,1336.38,24.301,4.9343,1.694,58.434,1.6146,36.641,18.7269,
2021-01-11,1.2163,126.76,1.9558,N/A,26.239,7.4372,N/A,0.90235,360.7,N/A,N/A,N/A,4.5294,N/A,4.8705,10.076,N/A,N/A,1.0838,157.1,10.368,7.58,90.8075,N/A,9.055,1.5783,6.6562,1.5551,7.8806,9.433,17267.14,3.8676,89.346,1335.76,24.5301,4.9284,1.6918,58.486,1.618,36.659,18.8079,
2021-01-08,1.225,127.26,1.9558,N/A,26.163,7.4369,N/A,0.90128,359.62,N/A,N/A,N/A,4.5113,N/A,4.8708,10.051,N/A,N/A,1.0827,155.5,10.2863,7.569,90.8,N/A,9.0146,1.5758,6.5748,1.5543,7.9184,9.4982,17247.33,3.8981,89.7975,1337.9,24.4718,4.9359,1.6883,58.947,1.6228,36.848,18.7212,
2021-01-07,1.2276,127.13,1.9558,N/A,26.147,7.4392,N/A,0.9019,357.79,N/A,N/A,N/A,4.4998,N/A,4.8712,10.0575,N/A,N/A,1.0833,155.3,10.3435,7.566,91.2,N/A,8.9987,1.5836,6.5172,1.5601,7.9392,9.5176,17259.99,3.9027,90.0455,1342.29,24.2552,4.957,1.6907,59.043,1.6253,36.859,18.7919,
2021-01-06,1.2338,127.03,1.9558,N/A,26.145,7.4393,N/A,0.90635,357.86,N/A,N/A,N/A,4.516,N/A,4.872,10.0653,N/A,N/A,1.0821,156.3,10.381,7.5595,90.8175,N/A,9.0554,1.5824,6.5119,1.564,7.9653,9.5659,17168.2,3.9289,90.204,1339.3,24.3543,4.9482,1.6916,59.296,1.6246,36.921,18.5123,
2021-01-05,1.2271,126.25,1.9558,N/A,26.227,7.4387,N/A,0.90333,360.27,N/A,N/A,N/A,4.5473,N/A,4.8721,10.057,N/A,N/A,1.0803,156.1,10.4713,7.5588,91.6715,N/A,9.0694,1.5927,6.5517,1.5651,7.9315,9.5136,17075.1,3.9277,89.867,1335.85,24.586,4.9293,1.7036,59.02,1.618,36.776,18.4194,
2021-01-04,1.2296,126.62,1.9558,N/A,26.141,7.4379,N/A,0.9016,361.32,N/A,N/A,N/A,4.5475,N/A,4.8713,10.0895,N/A,N/A,1.0811,156.1,10.444,7.5565,90.342,N/A,9.0579,1.5928,6.3241,1.5621,7.9484,9.533,17062.67,3.943,89.789,1332.03,24.3031,4.9264,1.7065,59.058,1.6198,36.728,17.9214,
2020-12-31,1.2271,126.49,1.9558,N/A,26.242,7.4409,N/A,0.89903,363.89,N/A,N/A,N/A,4.5597,N/A,4.8683,10.0343,N/A,N/A,1.0802,156.1,10.4703,7.5519,91.4671,N/A,9.1131,1.5896,6.3735,1.5633,8.0225,9.5142,17240.76,3.9447,89.6605,1336,24.416,4.934,1.6984,59.125,1.6218,36.727,18.0219,
2020-12-30,1.2281,126.57,1.9558,N/A,26.252,7.4393,N/A,0.90307,364.88,N/A,N/A,N/A,4.5565,N/A,4.8681,10.0568,N/A,N/A,1.0857,156.1,10.547,7.546,91.8851,N/A,9.0321,1.6025,6.3574,1.5701,8.0134,9.521,17254.81,3.9429,89.8824,1335.83,24.3733,4.9578,1.7071,59.026,1.6257,36.769,18.0053,
2020-12-29,1.2259,127.23,1.9558,N/A,26.302,7.4382,N/A,0.90863,364.53,N/A,N/A,N/A,4.5308,N/A,4.8757,10.084,N/A,N/A,1.0862,156.3,10.55,7.5447,90.1883,N/A,9.0177,1.6121,6.3717,1.5713,8.007,9.5043,17305.6,3.9363,89.942,1340.33,24.4001,4.9655,1.7171,58.903,1.6274,36.826,17.9651,
2020-12-28,1.2219,126.54,1.9558,N/A,26.247,7.4361,N/A,0.90408,363.46,N/A,N/A,N/A,4.4907,N/A,4.8745,10.107,N/A,N/A,1.0854,156.1,10.5713,7.5435,90.0681,N/A,9.1254,1.6083,6.3443,1.5677,7.9906,9.4731,17337.66,3.9275,89.8145,1340.87,24.3136,4.949,1.716,58.7,1.6237,36.865,17.8008,
2020-12-24,1.2193,126.38,1.9558,N/A,26.299,7.4389,N/A,0.89795,361.62,N/A,N/A,N/A,4.5022,N/A,4.8725,10.0763,N/A,N/A,1.0851,155.9,10.5108,7.5461,90.5914,N/A,9.2275,1.6039,6.3608,1.5656,7.9624,9.4532,17314.06,3.9221,89.6845,1344.97,24.3475,4.951,1.7168,58.559,1.6195,36.689,17.8252,
2020-12-23,1.2166,125.99,1.9558,N/A,26.372,7.438,N/A,0.907,362.65,N/A,N/A,N/A,4.5025,N/A,4.871,10.1213,N/A,N/A,1.0837,155.9,10.6238,7.544,91.636,N/A,9.2946,1.6118,6.2867,1.5671,7.9549,9.4321,17351.03,3.9193,89.7945,1347.45,24.4449,4.9437,1.7208,58.453,1.6235,36.772,17.7895,
2020-12-22,1.2239,126.52,1.9558,N/A,26.303,7.4401,N/A,0.91148,362.33,N/A,N/A,N/A,4.5116,N/A,4.8665,10.1143,N/A,N/A,1.0837,156.1,10.5938,7.542,92.2025,N/A,9.3325,1.6191,6.2842,1.5753,8.0056,9.4885,17410.1,3.9621,90.3975,1353.44,24.4948,4.9703,1.7299,58.87,1.6327,36.901,17.8544,
2020-12-21,1.2173,126.04,1.9558,N/A,26.275,7.4401,N/A,0.9161,360.93,N/A,N/A,N/A,4.5111,N/A,4.8603,10.1313,N/A,N/A,1.081,156.6,10.6518,7.5375,91.7285,N/A,9.3519,1.62,6.3144,1.5686,7.9784,9.4378,17351.52,3.9564,90.1338,1350.52,24.8514,4.9313,1.7306,58.833,1.6286,36.653,18.0849,
2020-12-18,1.2259,126.69,1.9558,N/A,26.139,7.4393,N/A,0.90828,357.24,N/A,N/A,N/A,4.4779,N/A,4.8688,10.1333,N/A,N/A,1.0845,156.4,10.5163,7.5328,90.2025,N/A,9.3988,1.6107,6.2668,1.5638,8.0146,9.5039,17337.6,3.9676,90.117,1346.95,24.328,4.9532,1.7201,58.93,1.6282,36.556,17.8699,
2020-12-17,1.2246,126.19,1.9558,N/A,26.204,7.4398,N/A,0.9005,355.27,N/A,N/A,N/A,4.4423,N/A,4.8695,10.1335,N/A,N/A,1.0821,155.4,10.5015,7.5315,89.3049,N/A,9.4828,1.6052,6.2136,1.5546,8.0006,9.4939,17293.8,3.9785,90.116,1338.48,24.2407,4.9419,1.7093,58.799,1.6227,36.554,17.982,
2020-12-16,1.2189,125.97,1.9558,N/A,26.2,7.4415,N/A,0.8995,355.52,N/A,N/A,N/A,4.4354,N/A,4.8688,10.1785,N/A,N/A,1.0786,155.2,10.5788,7.5373,89.4535,N/A,9.5219,1.6103,6.2306,1.5551,7.9633,9.4489,17259.87,3.9663,89.773,1332.9,24.2123,4.9384,1.7168,58.605,1.6203,36.616,18.1175,
